date,product,mentions,sentiment,source
2025-09-23 10:08:42.867881,Our Rituals CDMR28 Women's Tube Bra,1,,flipkart
2025-10-01 10:08:42.867881,Our Rituals CDPB37 Women's Tube Bra,1,,flipkart
2025-12-31 10:08:42.867881,Our Rituals CDPB43 Women's Tube Bra,1,,flipkart
2026-01-13 10:08:42.867881,Our Rituals CDPP18 Women's Tube Bra,1,,flipkart
2026-01-28 10:08:42.867881,Our Rituals CDPW38 Women's Tube Bra,1,,flipkart
2025-09-05 10:08:42.867881,Our Rituals CDPY20 Women's Tube Bra,1,,flipkart
2025-10-09 10:08:42.867881,Our Rituals CDPY35 Women's Tube Bra,1,,flipkart
2025-09-11 10:08:42.867881,Our Rituals CDSY56 Women's Tube Bra,1,,flipkart
2026-01-27 10:08:42.867881,Our Rituals CDWR59 Women's Tube Bra,1,,flipkart
2025-10-03 10:08:42.867881,Out of Print Printed Men's Round Neck T-Shirt,1,,flipkart
2025-10-28 10:08:42.867881,Out of Print Printed Men's Round Neck T-Shirt,1,,flipkart
2025-10-22 10:08:42.867881,OutMad Book Cover for Apple ipad Pro,1,,flipkart
2025-12-31 10:08:42.867881,OutMad Book Cover for Apple ipad Pro,1,,flipkart
2025-10-07 10:08:42.867881,"Outdazzle Designer Military for Men's Suit, Jackets, Shirts & Bags Lapel Pin 05 Brooch",1,,flipkart
2025-09-02 10:08:42.867881,"Outdazzle Designer Mustache for Men's Suit, Jackets, Shirts & Bags Lapel pin 10 Brooch",1,,flipkart
2026-01-19 10:08:42.867881,"Outdazzle Designer Mustache for Men's Suit, Jackets, Shirts & Bags Lapel pin 11 Brooch",1,,flipkart
2025-10-31 10:08:42.867881,"Outdazzle Designer Mustache for Men's Suit, Jackets, Shirts & Bags Lapel pin 12 Brooch",1,,flipkart
2025-09-17 10:08:42.867881,"Outdazzle Designer Mustache for Men's Suit, Jackets, Shirts & Bags Lapel pin 14 Brooch",1,,flipkart
2025-09-28 10:08:42.867881,"Outdazzle Designer Scorpio for Men's Suit, Jackets, Shirts & BagsLapel pin 16 Brooch",1,,flipkart
2026-02-13 10:08:42.867881,"Outdazzle Designer Vintage for Men's Suit, Jackets, Shirts & Bags Lapel pin 20 Brooch",1,,flipkart
2025-11-05 10:08:42.867881,"Outdazzle Designer Vintage for Men's Suit, Jackets, Shirts & Bags Lapel pin 24 Brooch",1,,flipkart
2026-01-03 10:08:42.867881,Outgear Domain,1,0.6,flipkart
2026-01-20 10:08:42.867881,Outshiny Dual Compartment Printed Art Polyester Pencil Box,1,1.0,flipkart
2026-02-06 10:08:42.867881,Outshiny Dual Compartment Printed Art Polyester Pencil Box,1,0.86,flipkart
2025-10-01 10:08:42.867881,Outshiny Eagle Printed Art Polyester Pencil Box,1,1.0,flipkart
2025-10-24 10:08:42.867881,Outshiny Eagle Printed Art Polyester Pencil Box,1,0.78,flipkart
2025-10-11 10:08:42.867881,OuttaSkin Striped Men's Polo Neck T-Shirt,1,,flipkart
2025-12-27 10:08:42.867881,OuttaSkin Striped Men's Polo Neck T-Shirt,1,,flipkart
2026-02-12 10:08:42.867881,OuttaSkin Striped Men's Polo Neck T-Shirt,1,,flipkart
2025-11-02 10:08:42.867881,Outtaskin Solid Men's V-neck T-Shirt,1,,flipkart
2026-01-17 10:08:42.867881,Outtaskin Striped Men's Polo Neck T-Shirt,1,,flipkart
2026-01-31 10:08:42.867881,Outtaskin Striped Men's Polo Neck T-Shirt,1,,flipkart
2026-02-01 10:08:42.867881,Outtaskin Striped Men's Polo Neck T-Shirt,1,,flipkart
2025-09-21 10:08:42.867881,Outtaskin Striped Men's Round Neck T-Shirt,1,,flipkart
2025-09-26 10:08:42.867881,Outtaskin Striped Men's Round Neck T-Shirt,1,,flipkart
2025-11-20 10:08:42.867881,Outtaskin Striped Men's Round Neck T-Shirt,1,,flipkart
2026-02-05 10:08:42.867881,Outtaskin Striped Men's Round Neck T-Shirt,1,,flipkart
2025-08-24 10:08:42.867881,Ovente Hair Dryer Bonnet,1,,flipkart
2026-01-01 10:08:42.867881,Oviya Casual Sleeveless Self Design Women's Top,1,,flipkart
2026-01-08 10:08:42.867881,Oviya Women's Layered Dress,1,,flipkart
2025-08-27 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,2,,flipkart
2025-09-04 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-09-08 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-09-13 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-09-16 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-09-17 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-10-04 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-10-25 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-11-14 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-11-24 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-11-28 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-12-18 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2026-01-07 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2026-01-24 10:08:42.867881,Oviyon Embroidered Men's Polo Neck T-Shirt,1,,flipkart
2025-09-02 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-09-12 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-09-13 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-10-04 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-10-11 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-10-19 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-11-07 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-11-23 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-12-07 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,2,,flipkart
2025-12-10 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-12-21 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-01-03 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-01-15 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-01-16 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-02-01 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-02-04 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-02-07 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-02-09 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2026-02-13 10:08:42.867881,Oviyon Printed Men's Round Neck T-Shirt,1,,flipkart
2025-08-27 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,2,,flipkart
2025-08-29 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-09-02 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-09-12 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-09-19 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,2,,flipkart
2025-09-20 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-10-04 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-10-09 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-10-10 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-11-03 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-11-11 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-11-12 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-11-15 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-11-21 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,2,,flipkart
2025-12-08 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-12-26 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-12-30 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-01-01 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,2,,flipkart
2026-01-03 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-01-06 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-01-18 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-01-28 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-01-30 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-02-05 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2026-02-14 10:08:42.867881,Oviyon Printed Men's V-neck T-Shirt,1,,flipkart
2025-09-10 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-09-26 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-11-01 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-11-04 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-12-12 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-12-20 10:08:42.867881,Oviyon Solid Men's Polo Neck T-Shirt,1,,flipkart
2025-09-11 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-09-14 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-09-18 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-11-14 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-11-16 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-12-02 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-12-07 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-12-24 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-12-28 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,2,,flipkart
2026-01-02 10:08:42.867881,Oviyon Solid Men's Round Neck T-Shirt,1,,flipkart
2025-09-29 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2025-10-16 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2025-11-05 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2026-01-01 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2026-01-12 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2026-01-16 10:08:42.867881,Oviyon Solid Men's V-neck T-Shirt,1,,flipkart
2025-08-26 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,1.0,flipkart
2025-10-29 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,,flipkart
2025-12-01 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,1.0,flipkart
2025-12-06 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,0.6,flipkart
2025-12-08 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,1.0,flipkart
2025-12-27 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,,flipkart
2026-01-13 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,0.74,flipkart
2026-02-12 10:08:42.867881,Ovl Graphic Print Men's Round Neck T-Shirt,1,1.0,flipkart
2026-01-28 10:08:42.867881,Ownclique Graphic Print Snapback Cap,1,,flipkart
2025-10-30 10:08:42.867881,Oxelo Fit3 In-line Skates - Size 3 UK,1,,flipkart
2025-10-05 10:08:42.867881,Oxemberg Men's Solid Formal Shirt,1,,flipkart
2025-11-15 10:08:42.867881,Oxolloxo Casual Sleeveless Embellished Women's Top,1,,flipkart
2025-11-22 10:08:42.867881,Oxolloxo Girl's A-line Dress,1,,flipkart
2025-12-15 10:08:42.867881,Oxolloxo Solid Single Breasted Casual Women's Blazer,1,,flipkart
2025-10-02 10:08:42.867881,Oxolloxo Women's A-line Dress,1,,flipkart
2025-10-22 10:08:42.867881,Oxolloxo Women's Geometric Print Casual Shirt,1,,flipkart
2025-09-23 10:08:42.867881,Oxolloxo Women's Printed Casual Shirt,1,,flipkart
2025-12-06 10:08:42.867881,Oxolloxo Women's Printed Casual Shirt,1,0.8,flipkart
2026-01-14 10:08:42.867881,Oxolloxo Women's Printed Casual Shirt,1,,flipkart
2026-01-21 10:08:42.867881,Oxolloxo Women's Printed Casual Shirt,1,,flipkart
2026-01-25 10:08:42.867881,Oxolloxo Women's Printed Casual Shirt,1,,flipkart
2025-11-21 10:08:42.867881,Oxolloxo Women's Solid Casual Shirt,1,,flipkart
2025-11-13 10:08:42.867881,Oxolloxo Women's Solid Party Shirt,1,,flipkart
2026-01-01 10:08:42.867881,Oxolloxo Women's Solid Party Shirt,1,,flipkart
2025-10-04 10:08:42.867881,"Oxter Chrono Blue Italia Analog Watch  - For Men, Boys",1,,flipkart
2026-02-13 10:08:42.867881,Oxyglow Bearberry Face Wash & Fruit Massage Cream With Vitamin-E,1,,flipkart
2025-12-13 10:08:42.867881,Oxyglow Beauty Care Combo,1,,flipkart
2025-09-12 10:08:42.867881,Oxyglow Diamond Facial Kit & Oxynourshing Massage Cream,1,,flipkart
2025-09-05 10:08:42.867881,"Oxyglow Fruit Massage Cream With Vitamin-E & Aleo Vera, Apple Face Massage Gel",1,,flipkart
2025-12-28 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Almond Under Eye Repair Care,1,,flipkart
2025-11-26 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Bhringaraj Regrowth & Revitalising Hair Oil,1,,flipkart
2025-12-30 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Day Care Cream,1,,flipkart
2026-01-14 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Diamond Bleach Cream,1,,flipkart
2025-10-30 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Diamond Facial Kit,1,,flipkart
2025-09-02 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Essence Of Clove Anti Pimple Face Pack 3,1,,flipkart
2025-11-17 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Fruit Facial Kit,1,,flipkart
2026-02-02 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Fruit Massage Cream With Vitamin-E,1,,flipkart
2025-08-28 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Gold Face Pack Eco Pack,1,,flipkart
2025-09-14 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Gold Facial Kit,1,,flipkart
2025-09-30 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Gold Scrub Eco Pack,1,,flipkart
2025-11-04 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Hair Colour Cream-Black,1,,flipkart
2025-08-25 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Hair Colour Cream-Brown,1,,flipkart
2025-12-25 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Harbal Bleach Cream,1,,flipkart
2025-10-26 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Honey & Papaya Enzyme Scrub Pack,1,,flipkart
2025-10-26 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Kesar Fairness Glow Facial Kit,1,,flipkart
2026-01-24 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Kesar Fairness Glow Facial Kit,1,,flipkart
2025-09-08 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Lip Balm,1,,flipkart
2025-10-29 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Oryza Veg Peel,1,,flipkart
2026-02-01 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Pearl Facial Kit,1,,flipkart
2025-12-19 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Saffron & Liquorice Fairness Cream,1,,flipkart
2025-09-02 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Saffron with vitamin-E Gold Massage Cream,1,,flipkart
2025-11-20 10:08:42.867881,Oxyglow Fruit Massage Cream With Vitamin-E & Shea Butter & Kokum Butter,1,,flipkart
2025-12-29 10:08:42.867881,Oxyglow Golden Glow Flawless Daimon Facial Kit & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2025-11-26 10:08:42.867881,Oxyglow Golden Glow Gold & Saffron Face Wash & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2025-08-31 10:08:42.867881,Oxyglow Golden Glow Oxy Bleach & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2026-01-31 10:08:42.867881,Oxyglow Golden Glow Papaya Anti Pollution Face Wash & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2025-08-24 10:08:42.867881,Oxyglow Golden Glow Pearl Protein Shampoo & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2026-02-14 10:08:42.867881,Oxyglow Golden Glow Pearl Whitening Face Wash & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2025-09-08 10:08:42.867881,Oxyglow Golden Glow Radiance Anti Acne Facial Kit & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2025-11-24 10:08:42.867881,Oxyglow Golden Glow Radiance Pearl Facial Kit & Fruit Massage Cream With Vitamin-E 200gm,1,,flipkart
2026-01-10 10:08:42.867881,Oxyglow Lacto Bleach & Fruit Massage Cream With Vitamin-E,1,,flipkart
2025-11-18 10:08:42.867881,Oxyglow Oxynourshing Massage Cream & Aloevera & Carrot Sun Cover Cream With Spf 30,1,,flipkart
2025-08-27 10:08:42.867881,Oxyglow Saffron with vitamin-E Gold Massage Cream & Almond Under Eye Repair Care,1,,flipkart
2025-09-28 10:08:42.867881,Oye Boy's Dungaree,1,,flipkart
2026-02-09 10:08:42.867881,Oye Printed Girl's Jumpsuit,1,,flipkart
2025-10-05 10:08:42.867881,Oye Top Girl's  Combo,1,,flipkart
2025-11-17 10:08:42.867881,Oye Top Girl's  Combo,1,,flipkart
2026-02-14 10:08:42.867881,Oye Top Girl's  Combo,1,0.8,flipkart
2025-08-26 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-09-12 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-09-14 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-09-17 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-09-26 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-10-08 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-10-31 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-11-12 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-11-25 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-12-29 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2026-01-06 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2026-01-08 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2026-01-16 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2026-01-24 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2026-02-14 10:08:42.867881,Oye Top With Skirts Girl's  Combo,1,0.8,flipkart
2025-10-30 10:08:42.867881,Ozel Studio Casual 3/4 Sleeve Solid Women's Top,1,,flipkart
2026-02-06 10:08:42.867881,Ozel Studio Casual Full Sleeve Floral Print Women's Top,1,,flipkart
2025-08-21 10:08:42.867881,Ozel Studio Casual Full Sleeve Printed Women's Top,1,0.6,flipkart
2025-10-14 10:08:42.867881,Ozel Studio Casual Full Sleeve Solid Women's Top,1,,flipkart
2026-01-09 10:08:42.867881,Ozel Studio Casual Full Sleeve Solid Women's Top,1,,flipkart
2026-02-14 10:08:42.867881,Ozel Studio Casual Full Sleeve Solid Women's Top,1,,flipkart
2025-10-08 10:08:42.867881,Ozel Studio Casual Short Sleeve Solid Women's Top,1,,flipkart
2025-10-19 10:08:42.867881,Ozel Studio Casual Sleeveless Printed Women's Top,1,,flipkart
2025-09-20 10:08:42.867881,Ozel Studio Casual Sleeveless Solid Women's Top,1,,flipkart
2026-01-17 10:08:42.867881,Ozel Studio Casual Sleeveless Solid Women's Top,1,,flipkart
2025-09-04 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,2,,flipkart
2025-09-15 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2025-10-16 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2025-12-01 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2025-12-23 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2026-01-07 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2026-01-16 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2026-02-11 10:08:42.867881,P.N.Gadgil Jewellers Gold Diamond 18K Yellow Gold 18 K Ring,1,,flipkart
2025-10-15 10:08:42.867881,PALSUN WEARS Full Sleeve Striped Men's Sweatshirt,1,,flipkart
2025-09-05 10:08:42.867881,PANIT Regular Fit Women's Trousers,1,,flipkart
2025-11-13 10:08:42.867881,PANIT Regular Fit Women's Trousers,1,,flipkart
2026-01-17 10:08:42.867881,PANIT Regular Fit Women's Trousers,1,,flipkart
2025-11-12 10:08:42.130535,"PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",1,0.82,amazon
2025-11-27 10:08:42.867881,PDI Plastic Car Bumper Guard,1,,flipkart
2025-12-10 10:08:42.867881,PEDI SPIN FP-156892,1,,flipkart
2025-09-16 10:08:42.867881,PG Handicrafts Metal Jewel Set,1,,flipkart
2025-11-14 10:08:42.130535,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1,0.8800000000000001,amazon
2025-09-27 10:08:42.130535,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1,0.8800000000000001,amazon
2025-09-09 10:08:42.130535,"PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium",1,0.8,amazon
2026-01-08 10:08:42.130535,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",1,0.8400000000000001,amazon
2025-09-11 10:08:42.130535,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small",1,0.8,amazon
2025-10-08 10:08:42.867881,PHOCOS CX10 MPPT Solar Charge Controller,1,,flipkart
2025-11-10 10:08:42.867881,PHOCOS Phocos CML 5A 12V/24V Solar Charge Controller MPPT Solar Charge Controller,1,,flipkart
2026-01-20 10:08:42.867881,PI ZON Slim Fit Women's Blue Jeans,1,,flipkart
2025-09-21 10:08:42.130535,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwali",1,0.8800000000000001,amazon
2025-12-16 10:08:42.867881,"PIEXIM mxre Moon Design Moving Dimonds Analog Watch - For Women & Girls Analog Watch  - For Women, Girls",1,,flipkart
2026-01-16 10:08:42.867881,PIGEON RAPID ECO-LX Induction Cooktop,1,,flipkart
2025-08-30 10:08:42.867881,PINK FEVER Women Wedges,1,,flipkart
2025-09-02 10:08:42.867881,PINK FEVER Women Wedges,1,,flipkart
2025-09-03 10:08:42.867881,PINK FEVER Women Wedges,1,,flipkart
2025-11-18 10:08:42.867881,PINK FEVER Women Wedges,1,,flipkart
2025-09-17 10:08:42.130535,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",1,0.78,amazon
2025-12-15 10:08:42.130535,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",1,0.76,amazon
2025-11-24 10:08:42.130535,"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2",1,0.86,amazon
2025-10-26 10:08:42.130535,"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1",1,0.86,amazon
2025-09-23 10:08:42.130535,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,1,0.78,amazon
2025-10-15 10:08:42.867881,PRINT SHAPES 3D feather wheel Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-11-27 10:08:42.867881,PRINT SHAPES Abstract 3d ball Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-08-22 10:08:42.867881,PRINT SHAPES Asus logo yellow stripes Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-11-29 10:08:42.867881,PRINT SHAPES Batman The Dark Knight Laptop Skin with Mouse pad Combo Set,1,,flipkart
2026-01-12 10:08:42.867881,PRINT SHAPES Batman vs red superman Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-12-04 10:08:42.867881,PRINT SHAPES Best green ball Laptop Skin with Mouse pad Combo Set,1,,flipkart
2026-01-02 10:08:42.867881,PRINT SHAPES Caution Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-10-05 10:08:42.867881,PRINT SHAPES Deep ambition Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-08-19 10:08:42.867881,PRINT SHAPES Four penguins of madagascar Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-11-09 10:08:42.867881,PRINT SHAPES Gentle man Laptop Skin with Mouse pad Combo Set,1,,flipkart
2025-12-15 10:08:42.867881,PRINT SHAPES Graphic Dancer Laptop Skin with Mouse pad Combo Set,1,,flipkart
